time,probe,cat,target,target_ip,reached,ping_rtt,baseline_rtt,spike_x,trace_max_rtt,max_hop_delta,delta_link,tromboned,exit
2026-07-02 23:15,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,95.5,95.7,1.0,101.1,74.7,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:18,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,141.5,334.8,0.4,151.6,101.9,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-02 23:18,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,681.6,276.5,2.5,269.6,269.6,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-02 23:18,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.1,4.4,0.9,25.6,18.6,RFC1918()->RFC1918(),False,
2026-07-02 23:18,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.1,4.4,0.9,5.0,2.5,RFC1918()->?(),False,
2026-07-02 23:18,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.1,4.4,0.9,4.7,2.2,RFC1918()->CYBERNET-PK(PK),False,
2026-07-02 23:18,ptcl.anchor (AS17557),CDN,telemart.pk,104.21.65.247,False,,,,0.9,0.0,,False,
2026-07-02 23:19,nova/tpcpl (AS136174),CDN,telemart.pk,104.21.65.247,True,98.6,98.6,1.0,101.3,79.6,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:19,ptcl.khi (AS17557),CDN,telemart.pk,104.21.65.247,True,268.1,268.0,1.0,267.9,147.3,LEVEL3 - Level(GB)->CLOUDFLARENET (US),True,LEVEL3 - Level 3 Parent
2026-07-02 23:29,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,141.1,205.3,0.7,150.5,126.7,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-02 23:29,transworld (AS38193),CDN,telemart.pk,104.21.65.247,True,103.2,98.5,1.0,101.6,100.9,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-02 23:29,tes.transworld-retail (AS135407),CDN,telemart.pk,104.21.65.247,True,104.5,98.5,1.1,200.4,167.7,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:30,orbit (AS151983),CDN,telemart.pk,104.21.65.247,True,102.0,96.6,1.1,102.6,74.7,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:30,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,141.1,205.3,0.7,143.8,139.1,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-02 23:30,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,96.9,95.7,1.0,103.6,74.5,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:33,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,136.9,334.8,0.4,136.6,101.3,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-02 23:33,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,271.3,276.5,1.0,269.8,269.8,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-02 23:33,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,3.8,4.4,0.9,26.6,18.5,RFC1918()->RFC1918(),False,
2026-07-02 23:33,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,3.8,4.4,0.9,5.0,2.7,RFC1918()->?(),False,
2026-07-02 23:33,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,3.8,4.4,0.9,5.1,2.1,RFC1918()->CYBERNET-PK(PK),False,
2026-07-02 23:34,nova/tpcpl (AS136174),CDN,telemart.pk,104.21.65.247,True,98.2,98.6,1.0,102.7,79.8,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:34,ptcl.khi (AS17557),CDN,telemart.pk,104.21.65.247,True,267.8,268.0,1.0,268.5,139.8,LEVEL3 - Level(GB)->CLOUDFLARENET (US),True,LEVEL3 - Level 3 Parent
2026-07-02 23:34,ptcl.anchor (AS17557),CDN,telemart.pk,104.21.65.247,False,,,,1.4,0.0,,False,
2026-07-02 23:44,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,141.0,205.3,0.7,149.9,127.5,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-02 23:44,transworld (AS38193),CDN,telemart.pk,104.21.65.247,True,103.5,98.5,1.1,101.9,101.2,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-02 23:44,tes.transworld-retail (AS135407),CDN,telemart.pk,104.21.65.247,True,104.8,98.5,1.1,200.5,168.2,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:45,orbit (AS151983),CDN,telemart.pk,104.21.65.247,True,102.6,96.6,1.1,102.8,74.9,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:45,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,141.0,205.3,0.7,143.6,139.6,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-02 23:45,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,96.9,95.7,1.0,100.5,74.6,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:48,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,137.1,334.8,0.4,141.4,107.0,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-02 23:48,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,273.4,276.5,1.0,269.0,268.9,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-02 23:48,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,27.7,18.6,RFC1918()->RFC1918(),False,
2026-07-02 23:48,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,9.8,8.5,RFC1918()->?(),False,
2026-07-02 23:48,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,4.4,2.4,RFC1918()->CYBERNET-PK(PK),False,
2026-07-02 23:49,nova/tpcpl (AS136174),CDN,telemart.pk,104.21.65.247,True,98.6,98.6,1.0,102.5,79.3,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:49,ptcl.khi (AS17557),CDN,telemart.pk,104.21.65.247,True,268.2,268.0,1.0,268.4,147.6,LEVEL3 - Level(GB)->CLOUDFLARENET (US),True,LEVEL3 - Level 3 Parent
2026-07-02 23:49,ptcl.anchor (AS17557),CDN,telemart.pk,104.21.65.247,False,,,,1.1,0.0,,False,
2026-07-02 23:59,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.6,205.3,0.7,150.4,144.5,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-02 23:59,transworld (AS38193),CDN,telemart.pk,104.21.65.247,True,104.0,98.5,1.1,101.8,101.1,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-02 23:59,tes.transworld-retail (AS135407),CDN,telemart.pk,104.21.65.247,True,104.6,98.5,1.1,200.3,168.0,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:00,orbit (AS151983),CDN,telemart.pk,104.21.65.247,True,102.6,96.6,1.1,102.4,75.1,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:00,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.6,205.3,0.7,144.1,116.1,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:00,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,96.9,95.7,1.0,101.1,74.6,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:03,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,141.5,334.8,0.4,141.5,101.4,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:03,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,269.5,276.5,1.0,268.3,268.2,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:03,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,25.4,19.8,RFC1918()->RFC1918(),False,
2026-07-03 00:03,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,5.3,2.6,RFC1918()->?(),False,
2026-07-03 00:03,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,4.7,3.8,RFC1918()->CYBERNET-PK(PK),False,
2026-07-03 00:04,nova/tpcpl (AS136174),CDN,telemart.pk,104.21.65.247,True,98.3,98.6,1.0,102.4,79.4,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:04,ptcl.khi (AS17557),CDN,telemart.pk,104.21.65.247,True,267.9,268.0,1.0,268.8,147.9,LEVEL3 - Level(GB)->CLOUDFLARENET (US),True,LEVEL3 - Level 3 Parent
2026-07-03 00:04,ptcl.anchor (AS17557),CDN,telemart.pk,104.21.65.247,False,,,,1.4,0.0,,False,
2026-07-03 00:14,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.6,205.3,0.7,150.8,126.8,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:14,transworld (AS38193),CDN,telemart.pk,104.21.65.247,True,102.6,98.5,1.0,101.8,101.1,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:14,tes.transworld-retail (AS135407),CDN,telemart.pk,104.21.65.247,True,104.3,98.5,1.1,200.5,168.4,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:15,orbit (AS151983),CDN,telemart.pk,104.21.65.247,True,102.5,96.6,1.1,102.4,75.0,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:15,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.6,205.3,0.7,140.7,116.3,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:15,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,97.0,95.7,1.0,100.7,74.6,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:18,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,143.5,334.8,0.4,143.7,107.9,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:18,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,645.1,276.5,2.3,268.3,268.2,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:18,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.3,4.4,1.0,25.6,18.6,RFC1918()->RFC1918(),False,
2026-07-03 00:18,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.3,4.4,1.0,5.0,2.5,RFC1918()->?(),False,
2026-07-03 00:18,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.3,4.4,1.0,4.4,2.2,RFC1918()->CYBERNET-PK(PK),False,
2026-07-03 00:18,ptcl.anchor (AS17557),CDN,telemart.pk,104.21.65.247,False,,,,1.0,0.0,,False,
2026-07-03 00:19,nova/tpcpl (AS136174),CDN,telemart.pk,104.21.65.247,True,98.7,98.6,1.0,102.4,79.5,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:19,ptcl.khi (AS17557),CDN,telemart.pk,104.21.65.247,True,268.6,268.0,1.0,280.8,151.7,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:29,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.8,205.3,0.7,150.8,144.2,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:29,transworld (AS38193),CDN,telemart.pk,104.21.65.247,True,103.6,98.5,1.1,101.3,100.7,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:29,tes.transworld-retail (AS135407),CDN,telemart.pk,104.21.65.247,True,104.4,98.5,1.1,200.6,167.9,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:30,orbit (AS151983),CDN,telemart.pk,104.21.65.247,True,102.5,96.6,1.1,102.5,75.1,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:30,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.8,205.3,0.7,143.0,139.5,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:30,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,97.2,95.7,1.0,101.2,74.4,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:33,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,143.0,334.8,0.4,136.8,103.1,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:33,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,342.5,276.5,1.2,268.2,268.2,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:33,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.1,4.4,0.9,24.9,18.6,RFC1918()->RFC1918(),False,
2026-07-03 00:33,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.1,4.4,0.9,5.2,2.7,RFC1918()->?(),False,
2026-07-03 00:33,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.1,4.4,0.9,28.9,24.5,RFC1918()->CYBERNET-AP - (PK),False,
2026-07-03 00:34,nova/tpcpl (AS136174),CDN,telemart.pk,104.21.65.247,True,99.1,98.6,1.0,122.0,79.1,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:34,ptcl.khi (AS17557),CDN,telemart.pk,104.21.65.247,True,267.8,268.0,1.0,281.6,153.0,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:34,ptcl.anchor (AS17557),CDN,telemart.pk,104.21.65.247,False,,,,1.1,0.0,,False,
2026-07-03 00:44,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,141.0,205.3,0.7,151.1,144.7,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:44,transworld (AS38193),CDN,telemart.pk,104.21.65.247,True,103.3,98.5,1.0,102.3,101.7,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:44,tes.transworld-retail (AS135407),CDN,telemart.pk,104.21.65.247,True,104.1,98.5,1.1,200.4,168.3,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:45,orbit (AS151983),CDN,telemart.pk,104.21.65.247,True,102.4,96.6,1.1,113.0,74.9,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:45,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,141.0,205.3,0.7,141.4,116.5,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:45,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,96.9,95.7,1.0,100.9,74.5,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:48,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,314.4,334.8,0.9,307.9,159.0,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:48,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,530.4,276.5,1.9,268.6,268.4,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:48,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,25.5,18.6,RFC1918()->RFC1918(),False,
2026-07-03 00:48,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,5.0,2.6,RFC1918()->?(),False,
2026-07-03 00:48,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,4.8,2.2,RFC1918()->CYBERNET-PK(PK),False,
2026-07-03 00:49,nova/tpcpl (AS136174),CDN,telemart.pk,104.21.65.247,True,98.8,98.6,1.0,102.4,79.3,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:49,ptcl.khi (AS17557),CDN,telemart.pk,104.21.65.247,True,267.7,268.0,1.0,283.8,155.4,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:49,ptcl.anchor (AS17557),CDN,telemart.pk,104.21.65.247,False,,,,1.3,0.0,,False,
2026-07-03 00:59,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.7,205.3,0.7,150.7,126.2,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 00:59,transworld (AS38193),CDN,telemart.pk,104.21.65.247,True,102.6,98.5,1.0,102.3,101.7,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:59,tes.transworld-retail (AS135407),CDN,telemart.pk,104.21.65.247,True,104.5,98.5,1.1,200.6,168.0,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:00,orbit (AS151983),CDN,telemart.pk,104.21.65.247,True,102.7,96.6,1.1,102.8,75.0,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:00,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.7,205.3,0.7,141.2,116.0,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:00,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,97.1,95.7,1.0,102.0,74.6,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:03,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,314.3,334.8,0.9,303.8,154.8,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:03,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,271.9,276.5,1.0,269.1,269.0,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:03,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.3,4.4,1.0,25.5,18.6,RFC1918()->RFC1918(),False,
2026-07-03 01:03,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.3,4.4,1.0,5.1,2.4,RFC1918()->?(),False,
2026-07-03 01:03,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.3,4.4,1.0,5.1,2.0,RFC1918()->CYBERNET-PK(PK),False,
2026-07-03 01:04,nova/tpcpl (AS136174),CDN,telemart.pk,104.21.65.247,True,98.6,98.6,1.0,102.3,79.1,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:04,ptcl.khi (AS17557),CDN,telemart.pk,104.21.65.247,True,268.8,268.0,1.0,280.7,150.2,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:04,ptcl.anchor (AS17557),CDN,telemart.pk,104.21.65.247,False,,,,1.2,0.0,,False,
2026-07-03 01:14,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.7,205.3,0.7,157.8,144.1,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:14,transworld (AS38193),CDN,telemart.pk,104.21.65.247,True,103.6,98.5,1.1,102.5,102.0,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:14,tes.transworld-retail (AS135407),CDN,telemart.pk,104.21.65.247,True,104.4,98.5,1.1,200.6,167.9,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:15,orbit (AS151983),CDN,telemart.pk,104.21.65.247,True,101.9,96.6,1.1,102.2,75.4,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:15,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.7,205.3,0.7,142.8,139.3,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:15,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,97.1,95.7,1.0,100.3,74.4,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:18,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,315.2,334.8,0.9,301.3,154.5,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:18,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,272.5,276.5,1.0,268.2,268.1,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:18,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.4,4.4,1.0,25.7,18.7,RFC1918()->RFC1918(),False,
2026-07-03 01:18,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.4,4.4,1.0,5.1,2.7,RFC1918()->?(),False,
2026-07-03 01:18,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.4,4.4,1.0,4.3,2.1,RFC1918()->CYBERNET-PK(PK),False,
2026-07-03 01:18,ptcl.anchor (AS17557),CDN,telemart.pk,104.21.65.247,False,,,,1.4,0.0,,False,
2026-07-03 01:19,nova/tpcpl (AS136174),CDN,telemart.pk,104.21.65.247,True,98.5,98.6,1.0,102.6,79.6,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:19,ptcl.khi (AS17557),CDN,telemart.pk,104.21.65.247,True,267.8,268.0,1.0,280.2,151.2,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:29,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.8,205.3,0.7,147.9,123.3,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:29,transworld (AS38193),CDN,telemart.pk,104.21.65.247,True,100.6,98.5,1.0,98.8,98.5,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:29,tes.transworld-retail (AS135407),CDN,telemart.pk,104.21.65.247,True,98.9,98.5,1.0,194.5,170.9,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:30,orbit (AS151983),CDN,telemart.pk,104.21.65.247,True,96.4,96.6,1.0,96.8,74.8,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:30,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.8,205.3,0.7,140.9,116.6,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:30,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,95.5,95.7,1.0,99.4,74.5,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:33,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,316.9,334.8,0.9,305.6,155.6,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:33,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,455.7,276.5,1.6,268.0,268.0,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:33,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,25.5,18.6,RFC1918()->RFC1918(),False,
2026-07-03 01:33,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,5.1,2.6,RFC1918()->?(),False,
2026-07-03 01:33,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.2,4.4,1.0,13.1,10.0,RFC1918()->RFC1918(),False,
2026-07-03 01:34,nova/tpcpl (AS136174),CDN,telemart.pk,104.21.65.247,True,96.0,98.6,1.0,100.2,79.3,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:34,ptcl.khi (AS17557),CDN,telemart.pk,104.21.65.247,True,267.5,268.0,1.0,302.0,172.8,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:34,ptcl.anchor (AS17557),CDN,telemart.pk,104.21.65.247,False,,,,1.6,0.0,,False,
2026-07-03 01:44,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.8,205.3,0.7,147.6,123.3,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:44,transworld (AS38193),CDN,telemart.pk,104.21.65.247,True,100.7,98.5,1.0,99.4,98.7,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:44,tes.transworld-retail (AS135407),CDN,telemart.pk,104.21.65.247,True,98.7,98.5,1.0,194.8,171.1,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:45,orbit (AS151983),CDN,telemart.pk,104.21.65.247,True,96.4,96.6,1.0,105.0,74.6,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:45,nayatel (AS23674),CDN,telemart.pk,104.21.65.247,True,140.8,205.3,0.7,141.0,136.6,RFC1918()->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:45,zcom.anchor (AS152605),CDN,telemart.pk,104.21.65.247,True,95.6,95.7,1.0,105.2,74.5,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:48,fasttel (AS150683),CDN,telemart.pk,104.21.65.247,True,313.7,334.8,0.9,310.7,153.9,LEVEL3 - Level(GB)->LEVEL3 - Level(GB),True,LEVEL3 - Level 3 Parent
2026-07-03 01:48,ptcl (AS17557),CDN,telemart.pk,104.21.65.247,True,269.3,276.5,1.0,268.4,268.3,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:48,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.1,4.4,0.9,25.5,18.6,RFC1918()->RFC1918(),False,
2026-07-03 01:48,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.1,4.4,0.9,10.8,6.7,RFC1918()->RFC1918(),False,
2026-07-03 01:48,cybernet (AS9541),CDN,telemart.pk,104.21.65.247,True,4.1,4.4,0.9,4.5,2.1,RFC1918()->CYBERNET-PK(PK),False,
